event_id,game,platform,player_id,play_time,timestamp
28939,Call of Duty,PS4,5120,113,2025-10-01 14:39:18
28940,Spider-Man 2,PS5,1682,255,2025-10-01 11:50:27
28941,Call of Duty,PS4,8381,229,2025-10-01 12:42:58
28942,Call of Duty,PS5,9501,171,2025-10-01 21:51:47
28943,God of War,PS5,8107,51,2025-10-01 14:34:20
28944,God of War,PS4,7981,212,2025-10-01 21:22:36
28945,Spider-Man 2,PS4,1757,24,2025-10-01 15:41:29
28946,FIFA 25,PS4,9506,123,2025-10-01 11:37:44
28947,God of War,PS5,2354,235,2025-10-01 08:37:15
28948,GTA V,PS4,8113,203,2025-10-01 20:09:32
28949,Call of Duty,PS5,4088,286,2025-10-01 14:20:07
28950,GTA V,PS4,2480,245,2025-10-01 18:50:10
28951,GTA V,PS5,2089,204,2025-10-01 08:09:40
28952,GTA V,PS4,3181,80,2025-10-01 06:56:20
28953,Call of Duty,PS4,7100,99,2025-10-01 00:07:23
28954,Call of Duty,PS4,2135,279,2025-10-01 22:29:00
28955,GTA V,PS5,4866,295,2025-10-01 09:26:11
28956,FIFA 25,PS5,6627,140,2025-10-01 10:14:57
28957,God of War,PS5,6539,55,2025-10-01 22:22:42
28958,Call of Duty,PS4,8577,200,2025-10-01 19:03:36
28959,Call of Duty,PS5,2841,192,2025-10-01 17:35:22
28960,FIFA 25,PS5,1031,76,2025-10-01 02:44:38
28961,God of War,PS5,3818,84,2025-10-01 07:42:57
28962,Call of Duty,PS4,2077,171,2025-10-01 00:36:54
28963,GTA V,PS5,5193,167,2025-10-01 16:03:42
28964,Spider-Man 2,PS5,6003,24,2025-10-01 22:36:41
28965,Call of Duty,PS5,7624,242,2025-10-01 08:35:53
28966,Spider-Man 2,PS4,1509,231,2025-10-01 01:31:04
28967,Spider-Man 2,PS5,9143,47,2025-10-01 22:10:51
28968,Horizon Zero Dawn,PS4,7662,5,2025-10-01 12:10:08
28969,God of War,PS4,2424,165,2025-10-01 15:20:42
28970,Spider-Man 2,PS5,4606,157,2025-10-01 21:58:20
28971,FIFA 25,PS4,7212,186,2025-10-01 20:07:02
28972,Spider-Man 2,PS4,3949,21,2025-10-01 18:37:26
28973,FIFA 25,PS5,2864,79,2025-10-01 04:31:59
28974,Horizon Zero Dawn,PS5,9306,114,2025-10-01 11:23:58
28975,Horizon Zero Dawn,PS4,5442,45,2025-10-01 17:06:14
28976,Spider-Man 2,PS5,7323,286,2025-10-01 10:02:03
28977,Horizon Zero Dawn,PS5,3909,161,2025-10-01 02:27:27
28978,Spider-Man 2,PS5,8488,31,2025-10-01 12:40:52
28979,GTA V,PS4,4731,159,2025-10-01 22:45:37
28980,FIFA 25,PS5,9275,248,2025-10-01 14:22:51
28981,GTA V,PS5,5958,112,2025-10-01 05:10:12
28982,God of War,PS4,9958,19,2025-10-01 01:40:16
28983,Horizon Zero Dawn,PS5,2412,205,2025-10-01 11:29:28
28984,Call of Duty,PS5,7448,221,2025-10-01 18:23:57
28985,God of War,PS5,6108,8,2025-10-01 06:29:03
28986,FIFA 25,PS5,4411,9,2025-10-01 18:33:59
28987,God of War,PS4,5416,123,2025-10-01 14:33:25
28988,Horizon Zero Dawn,PS4,9869,86,2025-10-01 15:57:29
28989,GTA V,PS4,8496,114,2025-10-01 19:05:44
28990,Call of Duty,PS4,6301,191,2025-10-01 00:58:58
28991,Horizon Zero Dawn,PS4,5609,107,2025-10-01 07:56:21
28992,Call of Duty,PS4,1437,144,2025-10-01 20:20:05
28993,Spider-Man 2,PS4,8945,131,2025-10-01 08:02:14
28994,GTA V,PS4,6622,22,2025-10-01 13:08:17
28995,GTA V,PS4,8583,15,2025-10-01 00:02:19
28996,God of War,PS5,6946,298,2025-10-01 13:23:01
28997,Horizon Zero Dawn,PS5,5060,214,2025-10-01 09:51:35
28998,Call of Duty,PS5,6496,242,2025-10-01 08:00:42
28999,GTA V,PS5,8107,146,2025-10-01 03:35:38
29000,Call of Duty,PS4,7532,19,2025-10-01 00:49:32
29001,Spider-Man 2,PS5,6188,34,2025-10-01 08:16:01
29002,Call of Duty,PS4,5242,284,2025-10-01 23:29:30
29003,Horizon Zero Dawn,PS5,5470,95,2025-10-01 08:50:18
29004,Horizon Zero Dawn,PS4,5217,153,2025-10-01 17:37:04
29005,FIFA 25,PS5,1184,298,2025-10-01 08:40:52
29006,GTA V,PS4,1790,76,2025-10-01 03:33:43
29007,Call of Duty,PS5,3871,256,2025-10-01 11:59:02
29008,FIFA 25,PS5,9204,96,2025-10-01 05:11:19
29009,Call of Duty,PS4,3758,63,2025-10-01 22:21:32
29010,Call of Duty,PS5,5172,220,2025-10-01 12:29:28
29011,Call of Duty,PS5,3794,265,2025-10-01 09:23:59
29012,Call of Duty,PS5,1151,44,2025-10-01 15:17:20
29013,FIFA 25,PS4,3015,291,2025-10-01 20:46:25
29014,Spider-Man 2,PS4,1750,279,2025-10-01 08:34:24
29015,God of War,PS5,4650,94,2025-10-01 18:44:30
29016,FIFA 25,PS5,7880,275,2025-10-01 17:07:31
29017,GTA V,PS5,6765,56,2025-10-01 08:16:49
29018,GTA V,PS5,8664,294,2025-10-01 19:58:49
29019,Spider-Man 2,PS5,3890,47,2025-10-01 05:34:05
29020,Call of Duty,PS4,3768,154,2025-10-01 21:02:20
29021,FIFA 25,PS4,6741,191,2025-10-01 04:20:53
29022,God of War,PS5,7663,224,2025-10-01 18:44:15
29023,GTA V,PS4,8888,47,2025-10-01 11:13:15
29024,FIFA 25,PS5,9993,127,2025-10-01 07:27:42
29025,GTA V,PS5,6635,104,2025-10-01 08:21:30
29026,FIFA 25,PS5,1353,212,2025-10-01 11:21:25
29027,Spider-Man 2,PS4,1897,232,2025-10-01 03:13:06
29028,FIFA 25,PS5,2289,132,2025-10-01 22:39:45
29029,God of War,PS5,1706,29,2025-10-01 04:34:26
29030,GTA V,PS5,2058,203,2025-10-01 05:12:51
29031,Horizon Zero Dawn,PS4,2433,193,2025-10-01 03:48:40
29032,GTA V,PS4,6397,255,2025-10-01 21:58:11
29033,FIFA 25,PS4,4619,296,2025-10-01 15:39:26
29034,Call of Duty,PS5,8351,220,2025-10-01 07:37:47
29035,Horizon Zero Dawn,PS5,1915,205,2025-10-01 07:55:14
29036,FIFA 25,PS5,8845,55,2025-10-01 03:14:12
29037,FIFA 25,PS5,2340,96,2025-10-01 07:55:41
29038,FIFA 25,PS5,4910,176,2025-10-01 14:00:58
29039,Horizon Zero Dawn,PS5,7267,220,2025-10-01 12:40:34
29040,FIFA 25,PS5,4508,218,2025-10-01 06:59:27
29041,Call of Duty,PS4,7100,286,2025-10-01 14:44:22
29042,Horizon Zero Dawn,PS4,1373,216,2025-10-01 22:59:35
29043,Spider-Man 2,PS5,2291,275,2025-10-01 23:16:50
29044,FIFA 25,PS4,1590,52,2025-10-01 10:08:05
29045,Call of Duty,PS5,7442,285,2025-10-01 13:00:11
29046,FIFA 25,PS4,5524,77,2025-10-01 12:04:57
29047,Horizon Zero Dawn,PS4,6038,261,2025-10-01 06:04:57
29048,God of War,PS5,8317,217,2025-10-01 19:36:20
29049,Horizon Zero Dawn,PS4,4368,181,2025-10-01 20:48:34
29050,God of War,PS4,3850,26,2025-10-01 05:11:24
29051,GTA V,PS4,4951,54,2025-10-01 07:47:46
29052,God of War,PS4,6236,163,2025-10-01 15:25:04
29053,Call of Duty,PS5,8034,287,2025-10-01 10:19:33
29054,God of War,PS5,6302,52,2025-10-01 08:24:17
29055,God of War,PS5,5893,9,2025-10-01 03:48:05
29056,FIFA 25,PS5,2331,216,2025-10-01 01:55:57
29057,Call of Duty,PS4,3294,245,2025-10-01 17:31:05
29058,Spider-Man 2,PS4,7441,87,2025-10-01 16:27:51
29059,Horizon Zero Dawn,PS4,6095,174,2025-10-01 02:55:44
29060,FIFA 25,PS4,7133,177,2025-10-01 04:42:43
29061,Spider-Man 2,PS4,1242,159,2025-10-01 10:47:46
29062,FIFA 25,PS5,2318,183,2025-10-01 15:35:46
29063,GTA V,PS5,5480,217,2025-10-01 09:43:06
29064,GTA V,PS5,6291,41,2025-10-01 13:53:19
29065,GTA V,PS5,7692,133,2025-10-01 20:55:23
29066,GTA V,PS5,8269,171,2025-10-01 22:38:57
29067,Call of Duty,PS5,1897,170,2025-10-01 20:04:08
29068,Spider-Man 2,PS5,2260,165,2025-10-01 09:48:30
29069,God of War,PS4,7005,23,2025-10-01 03:26:57
29070,Spider-Man 2,PS4,2200,222,2025-10-01 20:16:38
29071,GTA V,PS5,7761,281,2025-10-01 05:57:19
29072,GTA V,PS5,2339,49,2025-10-01 03:15:10
29073,GTA V,PS5,5657,137,2025-10-01 01:08:44
29074,God of War,PS4,4675,298,2025-10-01 23:38:04
29075,God of War,PS5,6330,172,2025-10-01 07:51:09
29076,FIFA 25,PS5,4758,276,2025-10-01 04:28:56
29077,Horizon Zero Dawn,PS5,8449,300,2025-10-01 18:52:55
29078,Spider-Man 2,PS5,4343,62,2025-10-01 10:46:54
29079,Spider-Man 2,PS4,8123,181,2025-10-01 00:09:39
29080,Horizon Zero Dawn,PS5,6955,271,2025-10-01 19:52:55
29081,FIFA 25,PS5,8364,91,2025-10-01 01:41:14
29082,God of War,PS4,7475,87,2025-10-01 03:21:29
29083,GTA V,PS5,5747,93,2025-10-01 21:06:19
29084,GTA V,PS5,3960,276,2025-10-01 22:23:49
29085,God of War,PS4,6539,5,2025-10-01 19:56:04
29086,Horizon Zero Dawn,PS4,1803,59,2025-10-01 00:57:45
29087,Call of Duty,PS5,6612,90,2025-10-01 19:52:34
29088,GTA V,PS5,4402,286,2025-10-01 13:00:08
29089,Spider-Man 2,PS5,8406,160,2025-10-01 13:35:13
29090,God of War,PS5,3202,297,2025-10-01 07:58:48
29091,GTA V,PS5,1236,250,2025-10-01 04:38:03
29092,GTA V,PS5,7778,99,2025-10-01 14:21:34
29093,Call of Duty,PS5,1229,199,2025-10-01 16:48:55
29094,Call of Duty,PS5,9251,9,2025-10-01 08:07:13
29095,God of War,PS5,3208,112,2025-10-01 14:19:40
29096,God of War,PS4,8376,12,2025-10-01 10:48:40
29097,FIFA 25,PS5,6833,56,2025-10-01 10:27:56
29098,GTA V,PS4,5060,158,2025-10-01 01:48:57
29099,FIFA 25,PS5,3153,245,2025-10-01 22:27:11
29100,Spider-Man 2,PS4,4266,300,2025-10-01 02:28:01
29101,Call of Duty,PS4,7630,6,2025-10-01 14:20:29
29102,God of War,PS5,4916,155,2025-10-01 02:19:57
29103,Spider-Man 2,PS5,9641,160,2025-10-01 00:22:36
29104,Call of Duty,PS5,4041,292,2025-10-01 12:51:24
29105,Call of Duty,PS4,7916,19,2025-10-01 00:16:14
29106,God of War,PS4,8655,243,2025-10-01 03:33:01
29107,Spider-Man 2,PS4,2225,273,2025-10-01 08:48:45
29108,GTA V,PS4,8037,45,2025-10-01 09:38:45
29109,Spider-Man 2,PS4,9427,165,2025-10-01 11:58:50
29110,GTA V,PS4,8398,249,2025-10-01 13:00:57
29111,Horizon Zero Dawn,PS4,2175,242,2025-10-01 13:42:16
29112,Call of Duty,PS5,7624,53,2025-10-01 16:19:37
29113,GTA V,PS5,4554,258,2025-10-01 19:04:26
29114,FIFA 25,PS5,4660,24,2025-10-01 17:12:29
29115,Call of Duty,PS4,2282,91,2025-10-01 14:03:34
29116,Spider-Man 2,PS5,9577,243,2025-10-01 19:19:55
29117,Call of Duty,PS5,9561,264,2025-10-01 13:11:21
29118,Horizon Zero Dawn,PS5,2025,225,2025-10-01 04:48:27
29119,God of War,PS4,2195,195,2025-10-01 11:48:39
29120,Horizon Zero Dawn,PS5,7261,208,2025-10-01 16:18:13
29121,GTA V,PS5,1742,88,2025-10-01 19:28:30
29122,Horizon Zero Dawn,PS4,1001,299,2025-10-01 00:46:04
29123,FIFA 25,PS5,5376,260,2025-10-01 09:10:03
29124,Spider-Man 2,PS5,7164,161,2025-10-01 20:00:23
29125,GTA V,PS4,2354,263,2025-10-01 08:36:44
29126,Call of Duty,PS5,1730,42,2025-10-01 03:42:48
29127,Horizon Zero Dawn,PS5,4423,277,2025-10-01 18:01:31
29128,GTA V,PS4,6350,179,2025-10-01 02:37:04
29129,God of War,PS5,3124,263,2025-10-01 18:55:06
29130,FIFA 25,PS5,7083,159,2025-10-01 10:45:18
29131,Horizon Zero Dawn,PS5,4057,246,2025-10-01 02:55:36
29132,Spider-Man 2,PS4,5335,76,2025-10-01 15:18:39
29133,Spider-Man 2,PS5,6164,143,2025-10-01 07:31:07
29134,Call of Duty,PS5,8400,153,2025-10-01 22:30:27
29135,FIFA 25,PS4,9193,275,2025-10-01 10:04:38
29136,FIFA 25,PS5,9677,5,2025-10-01 23:49:53
29137,God of War,PS4,2923,45,2025-10-01 08:33:32
29138,God of War,PS5,6183,150,2025-10-01 18:30:33
29139,Call of Duty,PS4,1999,229,2025-10-01 00:02:02
29140,Spider-Man 2,PS4,3423,62,2025-10-01 18:11:15
29141,GTA V,PS4,7524,115,2025-10-01 16:20:01
29142,Horizon Zero Dawn,PS4,1056,72,2025-10-01 06:44:11
29143,GTA V,PS5,9387,90,2025-10-01 05:37:03
29144,Horizon Zero Dawn,PS4,8716,119,2025-10-01 16:02:18
29145,Spider-Man 2,PS5,7327,148,2025-10-01 03:08:08
29146,FIFA 25,PS5,5752,172,2025-10-01 03:33:36
29147,God of War,PS5,5881,238,2025-10-01 03:47:05
29148,Call of Duty,PS5,4845,126,2025-10-01 12:06:12
29149,God of War,PS4,6758,227,2025-10-01 03:05:28
29150,GTA V,PS4,2736,189,2025-10-01 04:00:46
29151,Spider-Man 2,PS4,1956,66,2025-10-01 15:57:24
29152,Call of Duty,PS5,9636,38,2025-10-01 11:56:54
29153,FIFA 25,PS4,3307,274,2025-10-01 01:40:25
29154,God of War,PS5,7092,40,2025-10-01 07:48:39
29155,Spider-Man 2,PS5,5890,74,2025-10-01 09:12:16
29156,God of War,PS5,5097,212,2025-10-01 19:57:41
29157,God of War,PS4,7586,11,2025-10-01 22:56:16
29158,Spider-Man 2,PS4,4198,127,2025-10-01 20:36:20
29159,FIFA 25,PS4,5695,159,2025-10-01 16:34:15
29160,FIFA 25,PS4,8686,186,2025-10-01 05:49:53
29161,Spider-Man 2,PS4,4714,209,2025-10-01 05:48:42
29162,GTA V,PS5,3804,23,2025-10-01 09:28:19
29163,Call of Duty,PS5,2911,14,2025-10-01 07:44:36
29164,Call of Duty,PS4,8843,92,2025-10-01 17:31:15
29165,God of War,PS5,9927,268,2025-10-01 12:15:33
29166,Call of Duty,PS4,7705,193,2025-10-01 14:39:26
29167,God of War,PS5,2559,29,2025-10-01 06:39:19
29168,Call of Duty,PS4,9911,112,2025-10-01 11:49:47
29169,Horizon Zero Dawn,PS5,2273,257,2025-10-01 15:44:29
29170,Spider-Man 2,PS4,7907,90,2025-10-01 20:19:04
29171,GTA V,PS5,5395,15,2025-10-01 04:05:58
29172,God of War,PS5,3965,86,2025-10-01 03:01:08
29173,Call of Duty,PS5,8558,7,2025-10-01 05:27:02
29174,God of War,PS5,4189,233,2025-10-01 03:18:35
29175,Spider-Man 2,PS5,4650,131,2025-10-01 18:32:24
29176,Call of Duty,PS4,4035,49,2025-10-01 07:58:16
29177,Spider-Man 2,PS4,2489,129,2025-10-01 04:51:21
29178,FIFA 25,PS5,7601,105,2025-10-01 01:39:42
29179,Horizon Zero Dawn,PS4,5258,98,2025-10-01 12:24:51
29180,God of War,PS5,5601,119,2025-10-01 16:24:06
29181,Call of Duty,PS4,7976,117,2025-10-01 13:12:15
29182,Call of Duty,PS5,8268,42,2025-10-01 06:05:13
29183,Call of Duty,PS4,4681,159,2025-10-01 07:55:06
29184,FIFA 25,PS4,2498,176,2025-10-01 11:39:39
29185,FIFA 25,PS4,1572,147,2025-10-01 20:27:28
29186,Horizon Zero Dawn,PS4,2525,247,2025-10-01 21:15:14
29187,GTA V,PS4,2522,88,2025-10-01 07:24:06
29188,Call of Duty,PS4,2766,121,2025-10-01 00:11:14
29189,Spider-Man 2,PS5,1400,79,2025-10-01 22:01:05
29190,Horizon Zero Dawn,PS4,6184,70,2025-10-01 15:59:55
29191,Horizon Zero Dawn,PS4,5007,194,2025-10-01 08:59:01
29192,GTA V,PS5,3714,5,2025-10-01 15:43:35
29193,Spider-Man 2,PS5,4380,239,2025-10-01 15:42:14
29194,FIFA 25,PS5,7804,163,2025-10-01 05:46:00
29195,Spider-Man 2,PS5,7937,248,2025-10-01 10:33:08
29196,Spider-Man 2,PS5,3275,196,2025-10-01 08:38:03
29197,Horizon Zero Dawn,PS5,8445,44,2025-10-01 04:37:46
29198,God of War,PS5,1941,111,2025-10-01 21:51:15
29199,FIFA 25,PS5,7030,249,2025-10-01 08:08:52
29200,Horizon Zero Dawn,PS4,6399,35,2025-10-01 17:30:19
29201,FIFA 25,PS4,5446,115,2025-10-01 09:10:06
29202,Spider-Man 2,PS4,7989,51,2025-10-01 01:04:35
29203,Spider-Man 2,PS5,6976,248,2025-10-01 23:30:31
29204,Horizon Zero Dawn,PS4,2151,87,2025-10-01 18:45:22
29205,FIFA 25,PS5,6975,104,2025-10-01 15:26:44
29206,Horizon Zero Dawn,PS5,8282,130,2025-10-01 00:18:11
29207,Horizon Zero Dawn,PS5,1704,211,2025-10-01 21:38:52
29208,God of War,PS4,7359,74,2025-10-01 18:30:56
29209,God of War,PS4,7780,275,2025-10-01 14:32:07
29210,Call of Duty,PS4,9848,63,2025-10-01 09:20:01
29211,FIFA 25,PS4,5104,262,2025-10-01 09:42:09
29212,God of War,PS4,4897,230,2025-10-01 09:34:11
29213,Spider-Man 2,PS4,4299,222,2025-10-01 03:19:53
29214,FIFA 25,PS5,9863,234,2025-10-01 14:38:49
29215,Horizon Zero Dawn,PS5,7728,259,2025-10-01 05:53:25
29216,God of War,PS5,8718,200,2025-10-01 04:06:06
29217,GTA V,PS5,9898,112,2025-10-01 16:56:36
29218,FIFA 25,PS5,7450,188,2025-10-01 10:35:01
29219,Call of Duty,PS4,4237,221,2025-10-01 22:45:51
29220,Spider-Man 2,PS4,5665,184,2025-10-01 16:44:59
29221,Spider-Man 2,PS4,4282,192,2025-10-01 21:41:43
29222,GTA V,PS5,7347,246,2025-10-01 05:34:20
29223,God of War,PS5,6740,112,2025-10-01 00:01:16
29224,God of War,PS5,7856,135,2025-10-01 02:08:19
29225,Call of Duty,PS5,6821,151,2025-10-01 16:24:42
29226,Call of Duty,PS5,6474,27,2025-10-01 23:02:52
29227,Horizon Zero Dawn,PS4,5384,159,2025-10-01 09:27:09
29228,Call of Duty,PS5,8428,5,2025-10-01 21:12:07
29229,GTA V,PS4,8843,157,2025-10-01 16:53:51
29230,Horizon Zero Dawn,PS5,8221,154,2025-10-01 00:04:54
29231,Call of Duty,PS5,6195,277,2025-10-01 10:29:11
29232,Call of Duty,PS4,3331,53,2025-10-01 08:20:03
29233,God of War,PS4,4767,276,2025-10-01 11:14:21
29234,GTA V,PS5,3282,80,2025-10-01 17:52:09
29235,God of War,PS4,7352,196,2025-10-01 02:48:40
29236,God of War,PS5,9219,252,2025-10-01 18:54:53
29237,Horizon Zero Dawn,PS4,1639,157,2025-10-01 17:17:28
29238,Call of Duty,PS4,7723,43,2025-10-01 16:37:01
29239,Call of Duty,PS4,4279,111,2025-10-01 16:40:52
29240,Call of Duty,PS5,7664,78,2025-10-01 03:45:35
29241,FIFA 25,PS4,4059,33,2025-10-01 11:39:44
29242,FIFA 25,PS5,7510,186,2025-10-01 12:46:57
29243,God of War,PS4,4422,88,2025-10-01 20:36:19
29244,Call of Duty,PS5,5070,57,2025-10-01 21:48:37
29245,Horizon Zero Dawn,PS5,4985,230,2025-10-01 19:55:36
29246,FIFA 25,PS4,3007,257,2025-10-01 12:39:08
29247,Horizon Zero Dawn,PS4,4899,282,2025-10-01 01:11:31
29248,God of War,PS4,9496,237,2025-10-01 23:24:22
29249,Horizon Zero Dawn,PS5,5508,201,2025-10-01 06:00:05
29250,Horizon Zero Dawn,PS4,8220,114,2025-10-01 09:33:20
29251,God of War,PS4,5654,133,2025-10-01 20:51:17
29252,FIFA 25,PS4,8886,162,2025-10-01 23:28:10
29253,Horizon Zero Dawn,PS4,4030,34,2025-10-01 05:19:58
29254,Spider-Man 2,PS4,4853,248,2025-10-01 18:39:27
29255,Spider-Man 2,PS5,2996,286,2025-10-01 01:32:26
29256,God of War,PS4,9522,32,2025-10-01 11:04:01
29257,Spider-Man 2,PS4,6933,75,2025-10-01 08:18:03
29258,FIFA 25,PS5,9910,222,2025-10-01 06:14:24
29259,Horizon Zero Dawn,PS5,9472,255,2025-10-01 12:51:02
29260,Call of Duty,PS5,2585,73,2025-10-01 11:50:27
29261,Horizon Zero Dawn,PS4,6041,211,2025-10-01 14:38:00
29262,GTA V,PS4,6097,265,2025-10-01 09:42:02
29263,FIFA 25,PS5,2512,198,2025-10-01 10:09:59
29264,FIFA 25,PS5,5932,281,2025-10-01 23:03:04
29265,Spider-Man 2,PS4,6301,117,2025-10-01 02:37:17
29266,Call of Duty,PS5,3082,58,2025-10-01 05:02:29
29267,Horizon Zero Dawn,PS4,8826,140,2025-10-01 16:30:20
29268,Call of Duty,PS4,5213,245,2025-10-01 12:15:50
29269,FIFA 25,PS4,5626,296,2025-10-01 00:35:59
29270,FIFA 25,PS4,9115,282,2025-10-01 18:23:13
29271,GTA V,PS4,7072,75,2025-10-01 23:20:03
29272,Call of Duty,PS5,6600,124,2025-10-01 02:14:02
29273,Horizon Zero Dawn,PS4,4239,236,2025-10-01 11:22:54
29274,GTA V,PS5,3678,258,2025-10-01 15:08:49
29275,FIFA 25,PS4,1627,164,2025-10-01 15:23:37
29276,GTA V,PS4,8351,42,2025-10-01 03:32:48
29277,Spider-Man 2,PS4,2115,61,2025-10-01 03:31:37
29278,Spider-Man 2,PS5,3651,54,2025-10-01 02:01:30
29279,FIFA 25,PS5,1916,279,2025-10-01 05:51:34
29280,Horizon Zero Dawn,PS5,2296,112,2025-10-01 12:27:33
29281,Horizon Zero Dawn,PS4,4224,270,2025-10-01 11:21:42
29282,God of War,PS5,5845,187,2025-10-01 23:54:51
29283,God of War,PS5,2090,63,2025-10-01 05:40:05
29284,Spider-Man 2,PS4,1109,257,2025-10-01 17:38:46
29285,FIFA 25,PS5,7621,7,2025-10-01 14:37:29
29286,GTA V,PS4,3435,168,2025-10-01 06:27:00
29287,GTA V,PS4,6651,71,2025-10-01 13:05:09
29288,Horizon Zero Dawn,PS5,2977,189,2025-10-01 04:21:01
29289,God of War,PS5,1582,34,2025-10-01 17:21:37
29290,GTA V,PS4,9802,99,2025-10-01 01:35:54
29291,GTA V,PS5,8771,286,2025-10-01 09:33:20
29292,GTA V,PS5,8860,88,2025-10-01 05:39:26
29293,Horizon Zero Dawn,PS4,9710,162,2025-10-01 19:49:12
29294,Call of Duty,PS5,1251,252,2025-10-01 12:51:59
29295,FIFA 25,PS4,5565,267,2025-10-01 18:18:08
29296,GTA V,PS5,8140,27,2025-10-01 11:52:37
29297,God of War,PS5,6139,258,2025-10-01 21:13:43
29298,Call of Duty,PS4,9469,108,2025-10-01 02:36:08
29299,Spider-Man 2,PS4,8586,113,2025-10-01 01:17:46
29300,Horizon Zero Dawn,PS5,7238,289,2025-10-01 14:52:58
29301,FIFA 25,PS4,3251,202,2025-10-01 14:59:35
29302,God of War,PS5,4596,110,2025-10-01 12:18:14
29303,Call of Duty,PS4,2779,135,2025-10-01 06:37:14
29304,GTA V,PS4,1583,33,2025-10-01 05:48:45
29305,God of War,PS5,5550,289,2025-10-01 11:55:38
29306,God of War,PS4,1142,91,2025-10-01 18:43:34
29307,Horizon Zero Dawn,PS5,3345,92,2025-10-01 11:38:14
29308,FIFA 25,PS5,9608,216,2025-10-01 21:49:12
29309,Spider-Man 2,PS4,9923,194,2025-10-01 14:16:43
29310,Spider-Man 2,PS5,7961,268,2025-10-01 01:38:27
29311,GTA V,PS4,3290,208,2025-10-01 09:14:03
29312,God of War,PS5,7416,285,2025-10-01 06:10:45
29313,God of War,PS4,4208,154,2025-10-01 01:52:14
29314,Horizon Zero Dawn,PS4,9690,207,2025-10-01 17:58:09
29315,Call of Duty,PS5,4795,185,2025-10-01 08:40:07
29316,God of War,PS5,2896,163,2025-10-01 12:58:34
29317,God of War,PS4,2080,172,2025-10-01 20:05:53
29318,GTA V,PS5,5877,50,2025-10-01 02:52:31
29319,Call of Duty,PS4,9760,84,2025-10-01 13:49:51
29320,GTA V,PS4,3566,117,2025-10-01 23:48:02
29321,GTA V,PS5,4852,198,2025-10-01 09:34:05
29322,Spider-Man 2,PS5,1535,110,2025-10-01 04:52:30
29323,GTA V,PS4,3036,127,2025-10-01 17:06:55
29324,Call of Duty,PS5,7292,11,2025-10-01 22:48:19
29325,FIFA 25,PS4,1812,31,2025-10-01 23:45:15
29326,Spider-Man 2,PS5,2790,205,2025-10-01 16:44:59
29327,God of War,PS5,6756,156,2025-10-01 10:46:52
29328,Horizon Zero Dawn,PS5,9895,117,2025-10-01 16:17:28
29329,Horizon Zero Dawn,PS4,1214,43,2025-10-01 02:32:55
29330,Spider-Man 2,PS5,3492,61,2025-10-01 08:42:13
29331,Spider-Man 2,PS5,8358,83,2025-10-01 03:27:13
29332,Horizon Zero Dawn,PS5,5883,238,2025-10-01 02:20:57
29333,Call of Duty,PS5,8467,238,2025-10-01 08:25:04
29334,Horizon Zero Dawn,PS5,6372,264,2025-10-01 01:08:48
29335,God of War,PS4,6341,212,2025-10-01 07:55:53
29336,Spider-Man 2,PS5,5624,223,2025-10-01 07:27:26
29337,Horizon Zero Dawn,PS5,7980,300,2025-10-01 06:44:31
29338,GTA V,PS5,3446,162,2025-10-01 01:42:20
29339,GTA V,PS4,8824,241,2025-10-01 12:24:29
29340,Call of Duty,PS4,8867,66,2025-10-01 00:40:36
29341,FIFA 25,PS4,3087,171,2025-10-01 12:30:47
29342,FIFA 25,PS5,6035,186,2025-10-01 14:53:04
29343,GTA V,PS5,9688,264,2025-10-01 05:16:09
29344,Call of Duty,PS4,6359,242,2025-10-01 08:46:39
29345,Horizon Zero Dawn,PS4,8506,134,2025-10-01 10:04:18
29346,FIFA 25,PS4,6019,7,2025-10-01 23:10:08
29347,Horizon Zero Dawn,PS4,6800,293,2025-10-01 09:51:41
29348,Call of Duty,PS4,5767,57,2025-10-01 17:41:22
29349,Spider-Man 2,PS5,7888,90,2025-10-01 02:44:12
29350,Spider-Man 2,PS4,1800,149,2025-10-01 22:15:03
29351,Spider-Man 2,PS4,4360,257,2025-10-01 03:31:19
29352,GTA V,PS5,7230,194,2025-10-01 04:01:59
29353,FIFA 25,PS4,6666,139,2025-10-01 04:30:34
29354,FIFA 25,PS5,2729,93,2025-10-01 17:12:18
29355,FIFA 25,PS5,3594,224,2025-10-01 20:54:22
29356,GTA V,PS5,2487,259,2025-10-01 14:12:15
29357,Spider-Man 2,PS5,2477,27,2025-10-01 06:02:44
29358,GTA V,PS5,5862,50,2025-10-01 10:20:06
29359,GTA V,PS4,6724,35,2025-10-01 18:44:24
29360,Call of Duty,PS4,3677,152,2025-10-01 05:20:02
29361,Call of Duty,PS5,3859,285,2025-10-01 14:35:35
29362,Horizon Zero Dawn,PS5,3634,40,2025-10-01 08:27:13
29363,FIFA 25,PS5,7810,176,2025-10-01 19:41:52
29364,Horizon Zero Dawn,PS5,9514,81,2025-10-01 00:10:42
29365,Horizon Zero Dawn,PS5,1525,133,2025-10-01 00:54:35
29366,God of War,PS4,3396,160,2025-10-01 17:51:12
29367,Horizon Zero Dawn,PS4,5122,110,2025-10-01 16:10:18
29368,Call of Duty,PS5,5676,188,2025-10-01 19:41:16
29369,Horizon Zero Dawn,PS4,8898,86,2025-10-01 01:11:40
29370,Spider-Man 2,PS5,2366,269,2025-10-01 11:16:47
